"Created-At","From-User","From-User-Id","To-User","To-User-Id","Language","Source","Text","Geo-Location-Latitude","Geo-Location-Longitude","Retweet-Count","Id"
10/6/22 12:47 PM,"Jo","1495019204646678533",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @eisradisa: Reza arab yg keliatannya bucin parah, ngetreat wendy like a queen ternyata selingkuh.
Regi datau, suaminya ayu dewi, keliata…",,,887.0,"1577883161706795008"
10/6/22 12:46 PM,"Jo","1495019204646678533",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @anakmagerakutu: Rizky Billar cakep, trnyt dakjal
Regi Datau B aje, trnyt dakjal
Reza Arap lu tau ndiri komuknye, trnyt dakjal

istri se…",,,121.0,"1577882909092237312"
10/6/22 12:46 PM,"Jo","1495019204646678533",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @laaaanis: Huhah bgt ini akhir september topiknya ga abis2??

1. Reza arab selingkuh
2. Kris hatta pedofil
3. Rizky billar kdrt
4. Regi…",,,4351.0,"1577882879400583169"
10/6/22 12:11 PM,"anak pertama","1474645321288347652",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1577874146461388800"
10/6/22 11:04 AM,"apa aja dah 7 ?? ??? ???","1094692177383370752",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @KolektorBatu: Putri Sambo Resmi Ditahan d Rutan Mabes POLRI

Bareskrim Polri Leslar Regi Datau Mungil Citayem Boti Chandra Liow #G30SPK…",,,145.0,"1577857227993804800"
10/6/22 10:45 AM,"Spetsnaz Inbound ??","1226689097625817090",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1577852400173748224"
10/6/22 10:02 AM,"Indozone Media","350668803",,"-1","in","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","Video wawancara Ayu Dewi soal pelakor kembali viral di media sosial. Hal itu buntut suaminya, Regi Datau, ramai diisukan selingkuh dengan wanita lain di belakang Ayu. #ayudewi

https://t.co/CPwziRELzw",,,0.0,"1577841778589200384"
10/6/22 4:24 AM,"WowKeren","313946561",,"-1","in","<a href='https://dlvrit.com/' rel='nofollow'>dlvr.it</a>","Ekspresi Wajah Ayu Dewi-Regi Datau Disebut Isyaratkan Potensi Saling Selingkuh #AyuDewi #RegiDatau https://t.co/OC3e7c62NT &utm_medium=social&utm_source=twitter",,,0.0,"1577756521248980992"
10/6/22 3:35 AM,"Galih bagas","470042615",,"-1","in","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","RT @txtperkucingan: Entah kenapa kocheng kalo sama Bocil nurut banget. Giliran sama kita kek jijik gitu ?
.
.
.
Reza arap KDRT Citayem #dog…",,,385.0,"1577744205283139585"
10/6/22 2:49 AM,"jhan_choux","1574364901526892544",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1577732831446695936"
10/6/22 12:05 AM,"moujo","1308373959486787584",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @muly1701: Inisial R
1. Rafi Ahmad (Lord yang sudah insaf) 
2. Rizky Aditya (suami nya citra Kirana) 
3. Reynhard Sinaga (Penjahat kelam…",,,1262.0,"1577691516163719171"
10/6/22 12:00 AM,"LadiestoryID","1032497276785057792",,"-1","in","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","Suami Ayu Dewi, Regi Datau, tengah diterpa isu tidak sedap usai diduga selingkuh dengan selebgram Denise Chariesta. Ramainya isu perselingkuhan ini membuat seorang perempuan di TikTok mengaku pernah digoda oleh Regi. https://t.co/IgMX0ppKNM",,,0.0,"1577690088560943104"
10/5/22 11:30 PM,"mahatirrizki s.sos","832911692",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @anakmagerakutu: Rizky Billar cakep, trnyt dakjal
Regi Datau B aje, trnyt dakjal
Reza Arap lu tau ndiri komuknye, trnyt dakjal

istri se…",,,121.0,"1577682660675457025"
10/5/22 11:28 PM,"mahatirrizki s.sos","832911692",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @FirrKook: Orang yang udah berkeluarga semakin kesini semakin kesana. Kurang bersyukur mungkin ya
Dari Reza arap selingkuh, terus Rizky…",,,176.0,"1577682258626228226"
10/5/22 10:33 PM,"lintang","1247011076295675905",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @txtperkucingan: Entah kenapa kocheng kalo sama Bocil nurut banget. Giliran sama kita kek jijik gitu ?
.
.
.
Reza arap KDRT Citayem #dog…",,,385.0,"1577668354600361984"
10/5/22 10:33 PM,"Firrr","1356210140274327554",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1577668181480468480"
10/5/22 10:29 PM,"gittttt","363659418",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @txtperkucingan: Entah kenapa kocheng kalo sama Bocil nurut banget. Giliran sama kita kek jijik gitu ?
.
.
.
Reza arap KDRT Citayem #dog…",,,385.0,"1577667367294730241"
10/5/22 10:14 PM,"koalakukangjerapah???","443397349",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1577663641670668289"
10/5/22 10:12 PM,"Cuseee","2914277731",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @txtperkucingan: Entah kenapa kocheng kalo sama Bocil nurut banget. Giliran sama kita kek jijik gitu ?
.
.
.
Reza arap KDRT Citayem #dog…",,,385.0,"1577663137142083584"
10/5/22 10:07 PM,"east0685","2957855449",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1577661773112483840"
10/5/22 10:05 PM,"melii","1290687576605483009",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1577661192255860738"
10/5/22 10:02 PM,"Terbang Jauh","1126068104910364672",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1577660440846270464"
10/5/22 9:53 PM,"Cahayuuu","1341694478814388224",,"-1","in","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1577658162953347072"
10/5/22 9:51 PM,"Mass.adi_","1264213035964493829",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1577657771855466496"
10/5/22 9:44 PM,"edz","3059498138",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1577656007324418049"
10/5/22 9:37 PM,"_Shinne","1309893988338397185",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1577654210887237632"
10/5/22 9:36 PM,"MasaDepanmu?","1210799836561195009",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @inirianaw: twitter rame bgt case : 
1. Billar selingkuh & KDRT ke Lesti
2. Regi Datau (suaminya Ayu Dewi) selingkuh sama Denise udh 4 t…",,,2609.0,"1577653865448513536"
10/5/22 9:22 PM,"jmine.p13","1274864161193783296",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @ninielisabeth_: Daftar 'artis' selingkuh : 
-Ayus selingkuh dgn Nissa Sabyan
-Gisel selingkuh dgn (lupa namanya)
-Rizky Billar Selingku…",,,32.0,"1577650474374688770"
10/5/22 9:15 PM,"informasi selebriti","48890883",,"-1","in","<a href='https://www.echobox.com' rel='nofollow'>Echobox</a>","Ayu Dewi Dicurigai Hamil Anak Ke-4 di Tengah Isu Selingkuh Regi Datau https://t.co/XrQolgJfc2",,,0.0,"1577648763140702209"
10/5/22 9:14 PM,"Muhammad Fikri","2953192842",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1577648491287154688"
10/5/22 9:13 PM,"Hidup","1191618397",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1577648256846528512"
10/5/22 9:12 PM,"?","1587757070",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @txtperkucingan: Entah kenapa kocheng kalo sama Bocil nurut banget. Giliran sama kita kek jijik gitu ?
.
.
.
Reza arap KDRT Citayem #dog…",,,385.0,"1577647954940215296"
10/5/22 9:10 PM,"MbaTokio","1312300048814751744",,"-1","in","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1577647430958723072"
10/5/22 9:07 PM,"A","1116024503899791360",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1577646638046199808"
10/5/22 9:02 PM,"iki_echi","1220553864765562880",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1577645478870933504"
10/5/22 9:01 PM,"noname","833809671429484544",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1577645044261351425"
10/5/22 8:58 PM,"Silvi Henryani","2785530345",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @FirrKook: Orang yang udah berkeluarga semakin kesini semakin kesana. Kurang bersyukur mungkin ya
Dari Reza arap selingkuh, terus Rizky…",,,176.0,"1577644393791881217"
10/5/22 8:55 PM,"nana?","1270165503198113792",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1577643693913575424"
10/5/22 8:49 PM,"Nuna","513988445",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1577642030976880642"
10/5/22 8:44 PM,"Angelica Fellycia Wijaya","1338714190962327555",,"-1","in","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","RT @txtperkucingan: Entah kenapa kocheng kalo sama Bocil nurut banget. Giliran sama kita kek jijik gitu ?
.
.
.
Reza arap KDRT Citayem #dog…",,,385.0,"1577640839274110976"
10/5/22 8:35 PM,"mpokberlian","1315280408594935810",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1577638622940999680"
10/5/22 8:34 PM,"??","1286241902438694912",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1577638392736931841"
10/5/22 8:20 PM,"nys_nhj","1374005244",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke lesti
4. Regi datau suami Dewi ayu “diduga” selingkuh sm denis
5. Chandra Liow
6. Drama tasyi tasya
7. Drama es teh
8. Inisial R

Intan says, begitu syuliiit",,,0.0,"1577634715708043264"
10/5/22 8:19 PM,"Sigit Prasetyo","1151498758384803840",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1577634687652020224"
10/5/22 8:15 PM,"Iota Nine","1159973064001482752",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1577633647414611968"
10/5/22 8:10 PM,"FDL?","851855478485172225",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1577632294634147840"
10/5/22 8:09 PM,"Naomi","555215637",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1577631957613129730"
10/5/22 8:05 PM,"WowKeren","313946561",,"-1","in","<a href='https://dlvrit.com/' rel='nofollow'>dlvr.it</a>","Isu Regi Datau Selingkuh, Ayu Dewi Beber Nasihat Menohok Soal Virus #AyuDewi https://t.co/SF7K8tpqGW &utm_medium=social&utm_source=twitter",,,0.0,"1577630959440392192"
10/5/22 8:04 PM,"RK saja","1166095456759242752",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1577630744784302080"
10/5/22 8:00 PM,"Silvi Henryani","2785530345",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1577629864680517633"
10/5/22 7:56 PM,"Nisasin","1282870173494415362",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1577628888150478848"
10/5/22 7:54 PM,"Jodoh kamu","568965427",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1577628219171225600"
10/5/22 7:51 PM,"Murni Hardina","924667832",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1577627654987337728"
10/5/22 7:48 PM,"Trailblazer","181824612",,"-1","in","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","RT @muly1701: Inisial R
1. Rafi Ahmad (Lord yang sudah insaf) 
2. Rizky Aditya (suami nya citra Kirana) 
3. Reynhard Sinaga (Penjahat kelam…",,,1262.0,"1577626750804459520"
10/5/22 7:41 PM,"nanak","1076187644",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1577625013892526080"
10/5/22 7:40 PM,"informasi selebriti","48890883",,"-1","in","<a href='https://www.echobox.com' rel='nofollow'>Echobox</a>","Isu Regi Datau Selingkuh, Reaksi Sinis Anak Ayu Dewi Disorot https://t.co/EYgs4K0mPJ",,,0.0,"1577624817653669888"
10/5/22 7:39 PM,"-","1278013390816862209",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1577624433690542081"
10/5/22 7:32 PM,"Flo`•Cotton Candy•","1344278313120874504",,"-1","in","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","RT @muly1701: Inisial R
1. Rafi Ahmad (Lord yang sudah insaf) 
2. Rizky Aditya (suami nya citra Kirana) 
3. Reynhard Sinaga (Penjahat kelam…",,,1262.0,"1577622713086005248"
10/5/22 7:28 PM,"Maling Tongkol","1003278941572947968",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1577621859687755777"
